airport_id,name,city,country,iata_code,icao_code,latitude,longitude,Altitude,timezone_offset,DST,time_zone_identifier,airport_type,geom
3070,Ishurdi Airport,Ishurdi,Bangladesh,IRD,VGIS,24.15250015258789,89.04940032958984,45,6,DST not observed,Asia/Dhaka,airport,POINT(89.04940032958984 24.15250015258789)
3071,Jessore Airport,Jessore,Bangladesh,JSR,VGJR,23.183799743652344,89.16079711914062,20,6,DST not observed,Asia/Dhaka,airport,POINT(89.16079711914062 23.183799743652344)
3072,Shah Mokhdum Airport,Rajshahi,Bangladesh,RJH,VGRJ,24.43720054626465,88.61650085449219,64,6,DST not observed,Asia/Dhaka,airport,POINT(88.61650085449219 24.43720054626465)
3073,Saidpur Airport,Saidpur,Bangladesh,SPD,VGSD,25.75919914245605,88.90889739990234,125,6,DST not observed,Asia/Dhaka,airport,POINT(88.90889739990234 25.75919914245605)
3074,Osmany International Airport,Sylhet Osmani,Bangladesh,ZYL,VGSY,24.96319961547852,91.8667984008789,50,6,DST not observed,Asia/Dhaka,airport,POINT(91.8667984008789 24.96319961547852)
3075,Tejgaon Airport,Dhaka,Bangladesh,Unknown,VGTJ,23.77879905700684,90.38269805908205,24,6,DST not observed,Asia/Dhaka,airport,POINT(90.38269805908205 23.77879905700684)
3076,Hazrat Shahjalal International Airport,Dhaka,Bangladesh,DAC,VGZR,23.843347,90.397783,30,6,DST not observed,Asia/Dhaka,airport,POINT(90.397783 23.843347)
3077,Hong Kong International Airport,Hong Kong,Hong Kong,HKG,VHHH,22.308901,113.915001,28,8,DST not observed,Asia/Hong_Kong,airport,POINT(113.915001 22.308901)
3078,Shek Kong Air Base,Sek Kong,Hong Kong,Unknown,VHSK,22.436599731445312,114.08000183105467,50,8,DST not observed,Asia/Hong_Kong,airport,POINT(114.08000183105467 22.436599731445312)
3079,Agra Airport,Agra,India,AGR,VIAG,27.155799865722656,77.96089935302734,551,5.5,None,Asia/Calcutta,airport,POINT(77.96089935302734 27.155799865722656)
3080,Allahabad Airport,Allahabad,India,IXD,VIAL,25.440099716186523,81.73390197753906,322,5.5,None,Asia/Calcutta,airport,POINT(81.73390197753906 25.440099716186523)
3081,Sri Guru Ram Dass Jee International Airport,Amritsar,India,ATQ,VIAR,31.7096004486,74.7973022461,756,5.5,None,Asia/Calcutta,airport,POINT(74.7973022461 31.7096004486)
3082,Nal Airport,Bikaner,India,BKB,VIBK,28.070600509643555,73.20719909667969,750,5.5,None,Asia/Calcutta,airport,POINT(73.20719909667969 28.070600509643555)
3083,Bakshi Ka Talab Air Force Station,Bakshi Ka Talab,India,Unknown,VIBL,26.988300323486328,80.89309692382812,385,5.5,None,Asia/Calcutta,airport,POINT(80.89309692382812 26.988300323486328)
3084,Lal Bahadur Shastri Airport,Varanasi,India,VNS,VIBN,25.4524002075,82.8592987061,266,5.5,None,Asia/Calcutta,airport,POINT(82.8592987061 25.4524002075)
3085,Kullu Manali Airport,Kulu,India,KUU,VIBR,31.87669944763184,77.15440368652344,3573,5.5,None,Asia/Calcutta,airport,POINT(77.15440368652344 31.87669944763184)
3086,Bhatinda Air Force Station,Bhatinda,India,BUP,VIBT,30.270099639892575,74.75579833984375,662,5.5,None,Asia/Calcutta,airport,POINT(74.75579833984375 30.270099639892575)
3087,Bhiwani Airport,Bhiwani,India,Unknown,VIBW,28.83699989318848,76.1791000366211,720,5.5,None,Asia/Calcutta,airport,POINT(76.1791000366211 28.83699989318848)
3088,Bareilly Air Force Station,Bareilly,India,BEK,VIBY,28.4221000671,79.45079803470001,580,5.5,None,Asia/Calcutta,airport,POINT(79.45079803470001 28.4221000671)
3089,Chandigarh Airport,Chandigarh,India,IXC,VICG,30.67350006103516,76.78849792480469,1012,5.5,None,Asia/Calcutta,airport,POINT(76.78849792480469 30.67350006103516)
3090,Kanpur Airport,Kanpur,India,KNU,VICX,26.404301,80.410103,410,5.5,None,Asia/Calcutta,airport,POINT(80.410103 26.404301)
3091,Safdarjung Airport,Delhi,India,Unknown,VIDD,28.58449935913086,77.20580291748047,705,5.5,None,Asia/Calcutta,airport,POINT(77.20580291748047 28.58449935913086)
3092,Dehradun Airport,Dehra Dun,India,DED,VIDN,30.189699,78.180298,1831,5.5,None,Asia/Calcutta,airport,POINT(78.180298 30.189699)
3093,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5665,77.103104,777,5.5,None,Asia/Calcutta,airport,POINT(77.103104 28.5665)
3094,Gwalior Airport,Gwalior,India,GWL,VIGR,26.29330062866211,78.22779846191406,617,5.5,None,Asia/Calcutta,airport,POINT(78.22779846191406 26.29330062866211)
3095,Hissar Airport,Hissar,India,HSS,VIHR,29.179399490356445,75.75530242919922,700,5.5,None,Asia/Calcutta,airport,POINT(75.75530242919922 29.179399490356445)
3096,Jhansi Airport,Jhansi,India,Unknown,VIJN,25.491199493408203,78.55840301513672,801,5.5,None,Asia/Calcutta,airport,POINT(78.55840301513672 25.491199493408203)
3097,Jodhpur Airport,Jodhpur,India,JDH,VIJO,26.251100540161133,73.04889678955078,717,5.5,None,Asia/Calcutta,airport,POINT(73.04889678955078 26.251100540161133)
3098,Jaipur International Airport,Jaipur,India,JAI,VIJP,26.8242,75.812202,1263,5.5,None,Asia/Calcutta,airport,POINT(75.812202 26.8242)
3099,Jaisalmer Airport,Jaisalmer,India,JSA,VIJR,26.88870048522949,70.86499786376953,751,5.5,None,Asia/Calcutta,airport,POINT(70.86499786376953 26.88870048522949)
3100,Jammu Airport,Jammu,India,IXJ,VIJU,32.6890983582,74.8374023438,1029,5.5,None,Asia/Calcutta,airport,POINT(74.8374023438 32.6890983582)
3101,Kanpur Civil Airport,Kanpur,India,Unknown,VIKA,26.441401,80.364899,411,5.5,None,Asia/Calcutta,airport,POINT(80.364899 26.441401)
3102,Kota Airport,Kota,India,KTU,VIKO,25.160200119,75.84559631350001,896,5.5,None,Asia/Calcutta,airport,POINT(75.84559631350001 25.160200119)
3103,Ludhiana Airport,Ludhiaha,India,LUH,VILD,30.854700088500977,75.95259857177734,834,5.5,None,Asia/Calcutta,airport,POINT(75.95259857177734 30.854700088500977)
3104,Leh Kushok Bakula Rimpochee Airport,Leh,India,IXL,VILH,34.1358985901,77.5465011597,10682,5.5,None,Asia/Calcutta,airport,POINT(77.5465011597 34.1358985901)
3105,Chaudhary Charan Singh International Airport,Lucknow,India,LKO,VILK,26.7605991364,80.8892974854,410,5.5,None,Asia/Calcutta,airport,POINT(80.8892974854 26.7605991364)
3106,Pathankot Airport,Pathankot,India,IXP,VIPK,32.233611,75.634444,1017,5.5,None,Asia/Calcutta,airport,POINT(75.634444 32.233611)
3107,Patiala Airport,Patiala,India,Unknown,VIPL,30.31480026245117,76.364501953125,820,5.5,None,Asia/Calcutta,airport,POINT(76.364501953125 30.31480026245117)
3108,Pantnagar Airport,Nainital,India,PGH,VIPT,29.03339958190918,79.47370147705078,769,5.5,None,Asia/Calcutta,airport,POINT(79.47370147705078 29.03339958190918)
3109,Fursatganj Airport,Raibarelli,India,Unknown,VIRB,26.24850082397461,81.38050079345703,360,5.5,None,Asia/Calcutta,airport,POINT(81.38050079345703 26.24850082397461)
3111,Sarsawa Air Force Station,Saharanpur,India,Unknown,VISP,29.993900299072266,77.42530059814453,891,5.5,None,Asia/Calcutta,airport,POINT(77.42530059814453 29.993900299072266)
3112,Sheikh ul Alam Airport,Srinagar,India,SXR,VISR,33.987098693847656,74.77420043945312,5429,5.5,None,Asia/Calcutta,airport,POINT(74.77420043945312 33.987098693847656)
3113,Satna Airport,Satna,India,TNI,VIST,24.5623,80.854897,1060,5.5,None,Asia/Calcutta,airport,POINT(80.854897 24.5623)
3115,Luang Phabang International Airport,Luang Prabang,Laos,LPQ,VLLB,19.897300720214844,102.16100311279295,955,7,DST not observed,Asia/Vientiane,airport,POINT(102.16100311279295 19.897300720214844)
3116,Pakse International Airport,Pakse,Laos,PKZ,VLPS,15.132100105285645,105.78099822998048,351,7,DST not observed,Asia/Vientiane,airport,POINT(105.78099822998048 15.132100105285645)
3117,Phonesavanh Airport,Phong Savanh,Laos,Unknown,VLPV,19.45490074157715,103.21800231933594,3628,7,DST not observed,Asia/Vientiane,airport,POINT(103.21800231933594 19.45490074157715)
3118,Savannakhet Airport,Savannakhet,Laos,ZVK,VLSK,16.55660057067871,104.76000213623048,509,7,DST not observed,Asia/Vientiane,airport,POINT(104.76000213623048 16.55660057067871)
3119,Sam Neua Airport,Sam Neua,Laos,NEU,VLSN,20.418399810791016,104.06700134277344,3281,7,DST not observed,Asia/Vientiane,airport,POINT(104.06700134277344 20.418399810791016)
3120,Wattay International Airport,Vientiane,Laos,VTE,VLVT,17.988300323500003,102.56300354,564,7,DST not observed,Asia/Vientiane,airport,POINT(102.56300354 17.988300323500003)
3121,Macau International Airport,Macau,Macau,MFM,VMMC,22.149599,113.592003,20,8,DST not observed,Asia/Macau,airport,POINT(113.592003 22.149599)
3122,Gautam Buddha Airport,Bhairawa,Nepal,BWA,VNBW,27.505685,83.416293,358,5.75,None,Asia/Katmandu,airport,POINT(83.416293 27.505685)
3124,Janakpur Airport,Janakpur,Nepal,JKR,VNJP,26.7087993622,85.9224014282,256,5.75,None,Asia/Katmandu,airport,POINT(85.9224014282 26.7087993622)
3125,Tribhuvan International Airport,Kathmandu,Nepal,KTM,VNKT,27.6966,85.3591,4390,5.75,None,Asia/Katmandu,airport,POINT(85.3591 27.6966)
3127,Pokhara Airport,Pokhara,Nepal,PKR,VNPK,28.200899124145508,83.98210144042969,2712,5.75,None,Asia/Katmandu,airport,POINT(83.98210144042969 28.200899124145508)
3128,Simara Airport,Simara,Nepal,SIF,VNSI,27.159500122070312,84.9801025390625,450,5.75,None,Asia/Katmandu,airport,POINT(84.9801025390625 27.159500122070312)
3129,Biratnagar Airport,Biratnagar,Nepal,BIR,VNVT,26.48150062561035,87.26399993896484,236,5.75,None,Asia/Katmandu,airport,POINT(87.26399993896484 26.48150062561035)
3130,Agatti Airport,Agatti Island,India,AGX,VOAT,10.823699951171877,72.1760025024414,14,5.5,None,Asia/Calcutta,airport,POINT(72.1760025024414 10.823699951171877)
3131,Kempegowda International Airport,Bangalore,India,BLR,VOBL,13.1979,77.706299,3000,5.5,None,Asia/Calcutta,airport,POINT(77.706299 13.1979)
3132,Bellary Airport,Bellary,India,BEP,VOBI,15.162799835205078,76.88279724121094,30,5.5,None,Asia/Calcutta,airport,POINT(76.88279724121094 15.162799835205078)
3133,Bidar Air Force Station,Bidar,India,Unknown,VOBR,17.908100128173828,77.48709869384766,2178,5.5,None,Asia/Calcutta,airport,POINT(77.48709869384766 17.908100128173828)
3134,Vijayawada Airport,Vijayawada,India,VGA,VOBZ,16.530399322509766,80.79679870605469,82,5.5,None,Asia/Calcutta,airport,POINT(80.79679870605469 16.530399322509766)
3135,Coimbatore International Airport,Coimbatore,India,CJB,VOCB,11.029999733,77.0434036255,1324,5.5,None,Asia/Calcutta,airport,POINT(77.0434036255 11.029999733)
3136,Cochin International Airport,Kochi,India,COK,VOCI,10.152,76.401901,30,5.5,None,Asia/Calcutta,airport,POINT(76.401901 10.152)
3137,Calicut International Airport,Calicut,India,CCJ,VOCL,11.1367998123,75.95529937740001,342,5.5,None,Asia/Calcutta,airport,POINT(75.95529937740001 11.1367998123)
3138,Kadapa Airport,Cuddapah,India,CDP,VOCP,14.51,78.772778,430,5.5,None,Asia/Calcutta,airport,POINT(78.772778 14.51)
3139,Car Nicobar Air Force Station,Carnicobar,India,CBD,VOCX,9.152509689331056,92.8196029663086,5,5.5,None,Asia/Calcutta,airport,POINT(92.8196029663086 9.152509689331056)
3140,Dundigul Air Force Academy,Dundigul,India,Unknown,VODG,17.627199173,78.4033966064,2013,5.5,None,Asia/Calcutta,airport,POINT(78.4033966064 17.627199173)
3141,Begumpet Airport,Hyderabad,India,BPM,VOHY,17.4531002045,78.4675979614,1742,5.5,None,Asia/Calcutta,airport,POINT(78.4675979614 17.4531002045)
3142,Madurai Airport,Madurai,India,IXM,VOMD,9.83450984955,78.09339904790001,459,5.5,None,Asia/Calcutta,airport,POINT(78.09339904790001 9.83450984955)
3143,Mangalore International Airport,Mangalore,India,IXE,VOML,12.9612998962,74.8900985718,337,5.5,None,Asia/Calcutta,airport,POINT(74.8900985718 12.9612998962)
3144,Chennai International Airport,Madras,India,MAA,VOMM,12.990005493164062,80.16929626464844,52,5.5,None,Asia/Calcutta,airport,POINT(80.16929626464844 12.990005493164062)
3145,Nagarjuna Sagar Airport,Nagarjunsagar,India,Unknown,VONS,16.542699813842773,79.3187026977539,658,5.5,None,Asia/Calcutta,airport,POINT(79.3187026977539 16.542699813842773)
3146,Vir Savarkar International Airport,Port Blair,India,IXZ,VOPB,11.641200065612791,92.72969818115234,14,5.5,None,Asia/Calcutta,airport,POINT(92.72969818115234 11.641200065612791)
3147,Pondicherry Airport,Pendicherry,India,PNY,VOPC,11.968,79.812,134,5.5,None,Asia/Calcutta,airport,POINT(79.812 11.968)
3148,Rajahmundry Airport,Rajahmundry,India,RJA,VORY,17.1103992462,81.81819915770001,151,5.5,None,Asia/Calcutta,airport,POINT(81.81819915770001 17.1103992462)
3149,Salem Airport,Salem,India,SXV,VOSM,11.78330039978,78.06559753418,1008,5.5,None,Asia/Calcutta,airport,POINT(78.06559753418 11.78330039978)
3150,Tanjore Air Force Base,Tanjore,India,TJV,VOTJ,10.722399711608888,79.10160064697266,253,5.5,None,Asia/Calcutta,airport,POINT(79.10160064697266 10.722399711608888)
3151,Tirupati Airport,Tirupeti,India,TIR,VOTP,13.632499694800002,79.543296814,350,5.5,None,Asia/Calcutta,airport,POINT(79.543296814 13.632499694800002)
3152,Tiruchirapally Civil Airport Airport,Tiruchirappalli,India,TRZ,VOTR,10.765399932861328,78.70970153808594,288,5.5,None,Asia/Calcutta,airport,POINT(78.70970153808594 10.765399932861328)
3153,Trivandrum International Airport,Trivandrum,India,TRV,VOTV,8.48211956024,76.9200973511,15,5.5,None,Asia/Calcutta,airport,POINT(76.9200973511 8.48211956024)
3154,Tambaram Air Force Station,Tambaram,India,Unknown,VOTX,12.90719985961914,80.12190246582031,90,5.5,None,Asia/Calcutta,airport,POINT(80.12190246582031 12.90719985961914)
3155,Paro Airport,Thimphu,Bhutan,PBH,VQPR,27.4032001495,89.42459869380001,7332,6,None,Asia/Thimphu,airport,POINT(89.42459869380001 27.4032001495)
3156,Malé International Airport,Male,Maldives,MLE,VRMM,4.191830158233643,73.52909851074219,6,5,DST not observed,Indian/Maldives,airport,POINT(73.52909851074219 4.191830158233643)
3157,Don Mueang International Airport,Bangkok,Thailand,DMK,VTBD,13.9125995636,100.607002258,9,7,DST not observed,Asia/Bangkok,airport,POINT(100.607002258 13.9125995636)
3158,Kamphaeng Saen Airport,Nakhon Pathom,Thailand,KDT,VTBK,14.1020002365,99.9171981812,30,7,DST not observed,Asia/Bangkok,airport,POINT(99.9171981812 14.1020002365)
3159,Khok Kathiam Airport,Lop Buri,Thailand,Unknown,VTBL,14.8746004105,100.663002014,123,7,DST not observed,Asia/Bangkok,airport,POINT(100.663002014 14.8746004105)
3161,U-Tapao International Airport,Pattaya,Thailand,UTP,VTBU,12.67990016937256,101.00499725341795,42,7,DST not observed,Asia/Bangkok,airport,POINT(101.00499725341795 12.67990016937256)
3162,Watthana Nakhon Airport,Prachin Buri,Thailand,Unknown,VTBW,13.768799781799316,102.31500244140624,200,7,DST not observed,Asia/Bangkok,airport,POINT(102.31500244140624 13.768799781799316)
3163,Lampang Airport,Lampang,Thailand,LPT,VTCL,18.27090072631836,99.50420379638672,811,7,DST not observed,Asia/Bangkok,airport,POINT(99.50420379638672 18.27090072631836)
3164,Phrae Airport,Phrae,Thailand,PRH,VTCP,18.132200241088867,100.16500091552734,538,7,DST not observed,Asia/Bangkok,airport,POINT(100.16500091552734 18.132200241088867)
3165,Hua Hin Airport,Prachuap Khiri Khan,Thailand,HHQ,VTPH,12.6361999512,99.951499939,62,7,DST not observed,Asia/Bangkok,airport,POINT(99.951499939 12.6361999512)
3166,Takhli Airport,Nakhon Sawan,Thailand,TKH,VTPI,15.277299881,100.29599762,107,7,DST not observed,Asia/Bangkok,airport,POINT(100.29599762 15.277299881)
3167,Sak Long Airport,Phetchabun,Thailand,Unknown,VTPL,16.82430076599121,101.2509994506836,500,7,DST not observed,Asia/Bangkok,airport,POINT(101.2509994506836 16.82430076599121)
3169,Nakhon Sawan Airport,Nakhon Sawan,Thailand,Unknown,VTPN,15.67300033569336,100.13700103759766,113,7,DST not observed,Asia/Bangkok,airport,POINT(100.13700103759766 15.67300033569336)
3170,Phitsanulok Airport,Phitsanulok,Thailand,PHS,VTPP,16.782899856567383,100.27899932861328,154,7,DST not observed,Asia/Bangkok,airport,POINT(100.27899932861328 16.782899856567383)
3171,Khunan Phumipol Airport,Tak,Thailand,Unknown,VTPY,17.23419952392578,99.05789947509766,492,7,DST not observed,Asia/Bangkok,airport,POINT(99.05789947509766 17.23419952392578)
3172,Khoun Khan Airport,Satun,Thailand,Unknown,VTSA,6.661399841308594,100.08000183105467,18,7,DST not observed,Asia/Bangkok,airport,POINT(100.08000183105467 6.661399841308594)
3173,Narathiwat Airport,Narathiwat,Thailand,NAW,VTSC,6.519919872283936,101.74299621582033,16,7,DST not observed,Asia/Bangkok,airport,POINT(101.74299621582033 6.519919872283936)
3174,Krabi Airport,Krabi,Thailand,KBV,VTSG,8.09912014008,98.9861984253,82,7,DST not observed,Asia/Bangkok,airport,POINT(98.9861984253 8.09912014008)
3175,Songkhla Airport,Songkhla,Thailand,SGZ,VTSH,7.186560153961182,100.60800170898438,12,7,DST not observed,Asia/Bangkok,airport,POINT(100.60800170898438 7.186560153961182)
3176,Pattani Airport,Pattani,Thailand,PAN,VTSK,6.785459995269775,101.15399932861328,8,7,DST not observed,Asia/Bangkok,airport,POINT(101.15399932861328 6.785459995269775)
3177,Samui Airport,Ko Samui,Thailand,USM,VTSM,9.547789573669998,100.06199646,64,7,DST not observed,Asia/Bangkok,airport,POINT(100.06199646 9.547789573669998)
3178,Cha Eian Airport,Nakhon Si Thammarat,Thailand,Unknown,VTSN,8.47115039825,99.9555969238,44,7,DST not observed,Asia/Bangkok,airport,POINT(99.9555969238 8.47115039825)
3179,Phuket International Airport,Phuket,Thailand,HKT,VTSP,8.1132,98.316902,82,7,DST not observed,Asia/Bangkok,airport,POINT(98.316902 8.1132)
3180,Ranong Airport,Ranong,Thailand,UNN,VTSR,9.777620315551758,98.58550262451172,57,7,DST not observed,Asia/Bangkok,airport,POINT(98.58550262451172 9.777620315551758)
3181,Hat Yai International Airport,Hat Yai,Thailand,HDY,VTSS,6.93320989609,100.392997742,90,7,DST not observed,Asia/Bangkok,airport,POINT(100.392997742 6.93320989609)
3182,Trang Airport,Trang,Thailand,TST,VTST,7.508739948272705,99.6166000366211,67,7,DST not observed,Asia/Bangkok,airport,POINT(99.6166000366211 7.508739948272705)
3183,Udon Thani Airport,Udon Thani,Thailand,UTH,VTUD,17.386400222800003,102.788002014,579,7,DST not observed,Asia/Bangkok,airport,POINT(102.788002014 17.386400222800003)
3184,Sakon Nakhon Airport,Sakon Nakhon,Thailand,SNO,VTUI,17.195100784301758,104.11900329589844,529,7,DST not observed,Asia/Bangkok,airport,POINT(104.11900329589844 17.195100784301758)
3185,Surin Airport,Surin,Thailand,PXR,VTUJ,14.868300437927,103.49800109863,478,7,DST not observed,Asia/Bangkok,airport,POINT(103.49800109863 14.868300437927)
3186,Loei Airport,Loei,Thailand,LOE,VTUL,17.43910026550293,101.72200012207033,860,7,DST not observed,Asia/Bangkok,airport,POINT(101.72200012207033 17.43910026550293)
3187,Khorat Airport,Nakhon Ratchasima,Thailand,Unknown,VTUN,14.9344997406,102.07900238,729,7,DST not observed,Asia/Bangkok,airport,POINT(102.07900238 14.9344997406)
3188,Rob Muang Airport,Roi Et,Thailand,Unknown,VTUR,16.07040023803711,103.64600372314452,459,7,DST not observed,Asia/Bangkok,airport,POINT(103.64600372314452 16.07040023803711)
3196,Da Nang International Airport,Danang,Vietnam,DAD,VVDN,16.043899536132812,108.1989974975586,33,7,DST not observed,Asia/Saigon,airport,POINT(108.1989974975586 16.043899536132812)
3197,Gia Lam Air Base,Hanoi,Vietnam,Unknown,VVGL,21.04050064086914,105.88600158691406,50,7,DST not observed,Asia/Saigon,airport,POINT(105.88600158691406 21.04050064086914)
3198,Kep Air Base,Kep,Vietnam,Unknown,VVKP,21.3945999146,106.261001587,55,7,DST not observed,Asia/Saigon,airport,POINT(106.261001587 21.3945999146)
3199,Noi Bai International Airport,Hanoi,Vietnam,HAN,VVNB,21.221200942993164,105.80699920654295,39,7,DST not observed,Asia/Saigon,airport,POINT(105.80699920654295 21.221200942993164)
3200,Nha Trang Air Base,Nhatrang,Vietnam,NHA,VVNT,12.2275,109.192001,20,7,DST not observed,Asia/Saigon,airport,POINT(109.192001 12.2275)
3201,Phu Bai Airport,Hue,Vietnam,HUI,VVPB,16.401500701899998,107.70300293,48,7,DST not observed,Asia/Saigon,airport,POINT(107.70300293 16.401500701899998)
3204,Phu Quoc International Airport,Phuquoc,Vietnam,PQC,VVPQ,10.1698,103.9931,37,7,DST not observed,Asia/Saigon,airport,POINT(103.9931 10.1698)
3205,Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,SGN,VVTS,10.8187999725,106.652000427,33,7,DST not observed,Asia/Saigon,airport,POINT(106.652000427 10.8187999725)
3207,Ann Airport,Ann,Burma,VBA,VYAN,19.769199,94.0261,74,6.5,DST not observed,Asia/Rangoon,airport,POINT(94.0261 19.769199)
3208,Anisakan Airport,Anisakan,Burma,Unknown,VYAS,21.955400466918945,96.40609741210938,3000,6.5,DST not observed,Asia/Rangoon,airport,POINT(96.40609741210938 21.955400466918945)
3209,Bagan Airport,Bagan,Burma,NYU,VYBG,21.178800582885746,94.9301986694336,312,6.5,DST not observed,Asia/Rangoon,airport,POINT(94.9301986694336 21.178800582885746)
3211,Coco Island Airport,Coco Island,Burma,Unknown,VYCI,14.14150047302246,93.36849975585938,20,6,DST not observed,Unknown zone identifier,airport,POINT(93.36849975585938 14.14150047302246)
3213,Heho Airport,Heho,Burma,HEH,VYHH,20.746999740600582,96.79199981689452,3858,6.5,DST not observed,Asia/Rangoon,airport,POINT(96.79199981689452 20.746999740600582)
3214,Hommalinn Airport,Hommalin,Burma,HOX,VYHL,24.899599075317383,94.91400146484376,534,6.5,DST not observed,Asia/Rangoon,airport,POINT(94.91400146484376 24.899599075317383)
3215,Kengtung Airport,Kengtung,Burma,KET,VYKG,21.30159950256348,99.63600158691406,2798,6.5,DST not observed,Asia/Rangoon,airport,POINT(99.63600158691406 21.30159950256348)
3217,Kyaukpyu Airport,Kyaukpyu,Burma,KYP,VYKP,19.42639923095703,93.53479766845705,20,6.5,DST not observed,Asia/Rangoon,airport,POINT(93.53479766845705 19.42639923095703)
3220,Lashio Airport,Lashio,Burma,LSH,VYLS,22.9778995513916,97.752197265625,2450,6.5,DST not observed,Asia/Rangoon,airport,POINT(97.752197265625 22.9778995513916)
3221,Lanywa Airport,Lanywa,Burma,Unknown,VYLY,20.940399169921875,94.82260131835938,175,6.5,DST not observed,Asia/Rangoon,airport,POINT(94.82260131835938 20.940399169921875)
3222,Mandalay International Airport,Mandalay,Burma,MDL,VYMD,21.70219993591309,95.97789764404295,300,6.5,DST not observed,Asia/Rangoon,airport,POINT(95.97789764404295 21.70219993591309)
3223,Myeik Airport,Myeik,Burma,MGZ,VYME,12.439800262451172,98.62149810791016,75,6.5,DST not observed,Asia/Rangoon,airport,POINT(98.62149810791016 12.439800262451172)
3224,Myitkyina Airport,Myitkyina,Burma,MYT,VYMK,25.38360023498535,97.35189819335938,475,6.5,DST not observed,Asia/Rangoon,airport,POINT(97.35189819335938 25.38360023498535)
3226,Momeik Airport,Momeik,Burma,MOE,VYMO,23.092500686645508,96.64530181884766,600,6.5,DST not observed,Asia/Rangoon,airport,POINT(96.64530181884766 23.092500686645508)
3227,Mong Hsat Airport,Mong Hsat,Burma,MOG,VYMS,20.51679992675781,99.25679779052734,1875,6.5,DST not observed,Asia/Rangoon,airport,POINT(99.25679779052734 20.51679992675781)
3228,Nampong Air Base,Nampong,Burma,Unknown,VYNP,25.3544006348,97.2951965332,459,6.5,DST not observed,Asia/Rangoon,airport,POINT(97.2951965332 25.3544006348)
3229,Namsang Airport,Namsang,Burma,NMS,VYNS,20.890499114990234,97.73590087890624,3100,6.5,DST not observed,Asia/Rangoon,airport,POINT(97.73590087890624 20.890499114990234)
3230,Hpa-N Airport,Hpa-an,Burma,PAA,VYPA,16.893699645996094,97.67459869384766,150,6.5,DST not observed,Asia/Rangoon,airport,POINT(97.67459869384766 16.893699645996094)
3232,Putao Airport,Putao,Burma,PBU,VYPT,27.32990074157715,97.42630004882812,1500,6.5,DST not observed,Asia/Rangoon,airport,POINT(97.42630004882812 27.32990074157715)
3233,Pyay Airport,Pyay,Burma,PRU,VYPY,18.824499130249023,95.26599884033205,120,6.5,DST not observed,Asia/Rangoon,airport,POINT(95.26599884033205 18.824499130249023)
3234,Shante Air Base,Shante,Burma,Unknown,VYST,20.941699981689453,95.91449737548828,630,6.5,DST not observed,Asia/Rangoon,airport,POINT(95.91449737548828 20.941699981689453)
3235,Sittwe Airport,Sittwe,Burma,AKY,VYSW,20.132699966430664,92.87259674072266,27,6.5,DST not observed,Asia/Rangoon,airport,POINT(92.87259674072266 20.132699966430664)
3236,Thandwe Airport,Thandwe,Burma,SNW,VYTD,18.4606990814209,94.30010223388672,20,6.5,DST not observed,Asia/Rangoon,airport,POINT(94.30010223388672 18.4606990814209)
3237,Tachileik Airport,Tachilek,Burma,THL,VYTL,20.483800888061523,99.9354019165039,1280,6.5,DST not observed,Asia/Rangoon,airport,POINT(99.9354019165039 20.483800888061523)
3238,Taungoo Airport,Taungoo,Burma,Unknown,VYTO,19.031299591064453,96.40119934082033,160,6.5,DST not observed,Asia/Rangoon,airport,POINT(96.40119934082033 19.031299591064453)
3239,Yangon International Airport,Yangon,Burma,RGN,VYYY,16.907300949099998,96.1332015991,109,6.5,DST not observed,Asia/Rangoon,airport,POINT(96.1332015991 16.907300949099998)
3240,Hasanuddin International Airport,Ujung Pandang,Indonesia,UPG,WAAA,-5.061629772186279,119.5540008544922,47,8,None,Asia/Makassar,airport,POINT(119.5540008544922 -5.061629772186279)
3241,Frans Kaisiepo Airport,Biak,Indonesia,BIK,WABB,-1.190019965171814,136.10800170898438,46,9,None,Asia/Jayapura,airport,POINT(136.10800170898438 -1.190019965171814)
3242,Nabire Airport,Nabire,Indonesia,NBX,WABI,-3.36818,135.496002,20,9,None,Asia/Jayapura,airport,POINT(135.496002 -3.36818)
3243,Moses Kilangin Airport,Timika,Indonesia,TIM,WABP,-4.528279781341553,136.88699340820312,103,9,None,Asia/Jayapura,airport,POINT(136.88699340820312 -4.528279781341553)
3244,Sentani International Airport,Jayapura,Indonesia,DJJ,WAJJ,-2.5769500733,140.5160064698,289,9,None,Asia/Jayapura,airport,POINT(140.5160064698 -2.5769500733)
3245,Wamena Airport,Wamena,Indonesia,WMX,WAJW,-4.10251,138.957001,5085,9,None,Asia/Jayapura,airport,POINT(138.957001 -4.10251)
3246,Mopah Airport,Merauke,Indonesia,MKQ,WAKK,-8.52029037475586,140.41799926757812,10,9,None,Asia/Jayapura,airport,POINT(140.41799926757812 -8.52029037475586)
3247,Jalaluddin Airport,Gorontalo,Indonesia,GTO,WAMG,0.63711899519,122.849998474,105,8,None,Asia/Makassar,airport,POINT(122.849998474 0.63711899519)
3249,Mutiara Airport,Palu,Indonesia,PLW,WAML,-0.9185420274734496,119.91000366210938,284,8,None,Asia/Makassar,airport,POINT(119.91000366210938 -0.9185420274734496)
